ax,ay,az,gx,gy,gz,target,target_name
-0.22,0.01,0.03,25.09,-78.98,88.93,2.0,circle
-0.24,0.06,0.16,24.72,-91.92,89.78,2.0,circle
-0.26,0.13,0.18,23.07,-97.11,87.16,2.0,circle
-0.28,0.19,0.24,19.41,-101.93,83.31,2.0,circle
-0.3,0.24,0.33,13.43,-107.48,79.1,2.0,circle
-0.31,0.28,0.44,8.48,-112.24,74.77,2.0,circle
-0.32,0.38,0.58,3.3,-117.8,73.79,2.0,circle
-0.29,0.56,0.75,1.1,-123.11,76.23,2.0,circle
-0.33,0.87,0.94,2.81,-128.66,78.49,2.0,circle
-0.35,1.01,1.15,9.22,-134.03,73.0,2.0,circle
-0.29,1.28,0.99,17.4,-135.86,57.5,2.0,circle
-0.25,0.7,1.79,13.18,-144.04,35.89,2.0,circle
-0.3,1.4,1.39,13.79,-114.62,59.2,2.0,circle
-0.23,1.6,1.11,33.08,-112.79,31.92,2.0,circle
-0.4,0.6,1.64,31.37,-148.99,-15.01,2.0,circle
-0.28,1.41,2.33,39.86,-176.45,19.17,2.0,circle
-0.24,1.7,2.17,48.34,-119.14,-1.28,2.0,circle
-0.29,1.0,1.72,52.06,-71.04,-68.36,2.0,circle
-0.27,0.73,1.61,49.99,-74.4,-83.98,2.0,circle
-0.27,0.97,1.77,47.42,-89.23,-61.77,2.0,circle
-0.18,1.06,1.9,53.16,-92.41,-68.12,2.0,circle
-0.23,0.72,1.9,49.07,-74.95,-99.67,2.0,circle
-0.22,0.82,1.71,43.88,-50.72,-104.06,2.0,circle
-0.22,0.78,1.55,40.95,-38.51,-112.98,2.0,circle
-0.21,0.56,1.54,36.93,-39.73,-127.44,2.0,circle
-0.16,0.58,1.41,34.55,-39.49,-129.76,2.0,circle
-0.12,0.56,1.34,33.26,-41.14,-133.79,2.0,circle
-0.13,0.43,1.26,31.56,-44.8,-140.69,2.0,circle
-0.13,0.44,1.31,30.15,-53.16,-139.04,2.0,circle
-0.14,0.48,1.4,30.94,-58.11,-137.51,2.0,circle
-0.17,0.37,1.44,31.49,-54.08,-146.79,2.0,circle
-0.14,0.27,1.4,32.53,-45.65,-155.64,2.0,circle
-0.16,0.2,1.38,31.98,-39.37,-161.25,2.0,circle
-0.16,0.08,1.38,28.81,-35.03,-165.89,2.0,circle
-0.18,-0.01,1.46,25.15,-32.78,-167.79,2.0,circle
-0.19,-0.12,1.54,21.97,-28.02,-168.09,2.0,circle
-0.22,-0.25,1.6,18.01,-19.35,-168.82,2.0,circle
-0.22,-0.4,1.67,15.93,-9.22,-168.7,2.0,circle
-0.22,-0.55,1.69,14.1,0.98,-166.69,2.0,circle
-0.21,-0.67,1.69,10.93,10.38,-162.66,2.0,circle
-0.2,-0.77,1.68,6.35,19.23,-156.01,2.0,circle
-0.18,-0.83,1.67,2.93,26.98,-147.4,2.0,circle
-0.17,-0.85,1.67,1.1,33.14,-136.96,2.0,circle
-0.17,-0.89,1.68,-2.32,39.49,-126.16,2.0,circle
-0.17,-0.91,1.69,-5.49,46.57,-114.99,2.0,circle
-0.18,-0.92,1.67,-8.24,55.48,-104.61,2.0,circle
-0.23,-0.99,1.49,-10.93,62.87,-94.91,2.0,circle
-0.24,-0.99,1.68,-12.27,53.53,-80.87,2.0,circle
-0.27,-0.9,1.82,-12.7,57.19,-64.76,2.0,circle
-0.37,-0.87,1.84,-13.49,76.6,-55.24,2.0,circle
-0.36,-0.96,1.77,-14.77,93.14,-50.35,2.0,circle
-0.33,-0.79,1.91,-16.3,106.38,-39.12,2.0,circle
-0.37,-0.78,1.35,-14.28,137.51,-33.81,2.0,circle
-0.35,-0.87,1.35,-11.29,120.73,-33.2,2.0,circle
-0.32,-0.83,1.49,-5.62,95.7,-21.06,2.0,circle
-0.29,-0.71,1.56,-3.48,94.73,-6.53,2.0,circle
-0.29,-0.74,1.36,-1.22,111.39,-3.42,2.0,circle
-0.28,-0.74,1.16,3.85,118.47,-0.98,2.0,circle
-0.27,-0.77,1.04,9.4,110.84,4.33,2.0,circle
-0.23,-0.72,1.16,14.83,99.79,9.95,2.0,circle
-0.26,-0.8,1.07,16.78,105.22,12.39,2.0,circle
-0.25,-0.79,0.91,17.64,113.16,23.13,2.0,circle
-0.27,-0.77,0.88,17.03,110.84,35.4,2.0,circle
-0.27,-0.75,0.85,17.46,108.52,45.29,2.0,circle
-0.27,-0.74,0.79,17.82,110.35,51.21,2.0,circle
-0.29,-0.75,0.71,18.19,111.57,56.76,2.0,circle
-0.33,-0.69,0.68,18.92,107.12,63.66,2.0,circle
-0.32,-0.63,0.52,24.9,98.94,64.88,2.0,circle
-0.36,-0.86,0.73,26.49,81.79,57.98,2.0,circle
-0.38,-0.72,0.57,24.17,87.71,76.42,2.0,circle
-0.38,-0.59,0.43,24.35,88.07,93.02,2.0,circle
-0.4,-0.66,0.41,22.16,79.53,94.85,2.0,circle
-0.41,-0.59,0.4,19.47,72.14,103.58,2.0,circle
-0.41,-0.49,0.35,17.58,66.77,113.65,2.0,circle
-0.41,-0.49,0.29,14.77,62.68,116.52,2.0,circle
-0.38,-0.44,0.22,10.68,58.84,120.91,2.0,circle
-0.4,-0.33,0.18,5.49,52.67,128.78,2.0,circle
-0.37,-0.2,0.22,1.65,42.6,136.17,2.0,circle
-0.36,-0.1,0.25,0.06,34.73,139.4,2.0,circle
-0.34,0.01,0.22,-0.79,30.64,141.48,2.0,circle
-0.32,0.11,0.21,-0.98,25.02,142.52,2.0,circle
-0.3,0.17,0.24,-0.24,17.27,140.08,2.0,circle
-0.28,0.26,0.23,2.01,11.11,137.76,2.0,circle
-0.26,0.3,0.22,3.54,5.92,133.36,2.0,circle
-0.25,0.27,0.25,3.97,0.49,126.4,2.0,circle
-0.24,0.26,0.24,4.88,-3.3,122.5,2.0,circle
-0.24,0.3,0.21,5.74,-7.32,121.46,2.0,circle
-0.24,0.4,0.26,7.93,-16.42,121.89,2.0,circle
-0.25,0.51,0.32,11.23,-26.06,120.42,2.0,circle
-0.24,0.55,0.32,15.5,-31.13,114.87,2.0,circle
-0.24,0.55,0.3,21.0,-36.99,108.09,2.0,circle
-0.24,0.52,0.28,26.18,-44.74,101.14,2.0,circle
-0.24,0.54,0.23,30.52,-51.51,94.67,2.0,circle
-0.26,0.5,0.43,31.74,-60.55,87.59,2.0,circle
-0.27,0.55,0.4,32.71,-59.45,81.91,2.0,circle
-0.32,0.36,0.19,31.31,-56.21,68.91,2.0,circle
-0.35,0.35,0.31,30.64,-75.07,68.54,2.0,circle
-0.36,0.53,0.48,33.51,-92.53,75.13,2.0,circle
-0.38,0.6,0.63,34.97,-98.33,69.64,2.0,circle
-0.4,0.63,0.82,36.87,-100.28,60.49,2.0,circle
-0.44,0.55,0.97,42.11,-103.33,53.16,2.0,circle
-0.43,0.7,1.25,37.84,-100.95,54.26,2.0,circle
-0.39,1.06,0.9,41.26,-74.46,59.88,2.0,circle
-0.37,0.97,0.99,46.45,-89.9,30.03,2.0,circle
-0.34,0.75,1.31,45.04,-111.57,2.01,2.0,circle
-0.25,1.01,1.41,36.13,-109.8,-1.1,2.0,circle
-0.25,0.36,1.3,14.89,-96.8,-2.87,2.0,circle
-0.1,1.16,1.64,1.83,-113.95,30.4,2.0,circle
-0.01,1.61,1.64,1.65,-89.6,10.62,2.0,circle
0.04,1.11,1.49,1.1,-68.6,-54.63,2.0,circle
0.1,0.9,1.49,-5.68,-65.49,-79.9,2.0,circle
0.12,1.09,1.43,-6.29,-53.53,-65.92,2.0,circle
0.15,1.21,1.19,4.58,-51.03,-71.78,2.0,circle
0.15,1.1,1.29,19.1,-68.85,-97.35,2.0,circle
0.14,1.03,1.43,32.47,-83.5,-114.32,2.0,circle
0.18,0.95,1.48,40.34,-83.68,-127.44,2.0,circle
0.17,0.88,1.48,46.14,-81.18,-139.34,2.0,circle
0.14,0.76,1.45,47.24,-81.18,-153.26,2.0,circle
0.09,0.59,1.46,44.19,-85.02,-165.28,2.0,circle
0.05,0.45,1.61,37.78,-91.49,-169.56,2.0,circle
-0.0,0.38,1.69,32.23,-86.24,-168.46,2.0,circle
-0.05,0.37,1.66,29.11,-70.5,-169.56,2.0,circle
-0.15,0.14,1.64,30.52,-59.57,-180.11,2.0,circle
-0.2,-0.14,1.75,33.87,-59.45,-185.55,2.0,circle
-0.2,-0.28,1.94,36.5,-58.04,-176.82,2.0,circle
-0.23,-0.37,1.99,33.81,-40.71,-167.18,2.0,circle
-0.25,-0.46,1.96,26.37,-17.58,-161.62,2.0,circle
-0.24,-0.54,1.92,18.68,0.0,-156.37,2.0,circle
-0.21,-0.62,1.87,11.6,12.7,-151.61,2.0,circle
-0.2,-0.69,1.82,4.21,24.23,-147.34,2.0,circle
-0.16,-0.72,1.79,-0.92,32.9,-140.81,2.0,circle
-0.15,-0.74,1.72,-5.62,41.63,-132.63,2.0,circle
-0.15,-0.74,1.64,-8.3,50.05,-124.08,2.0,circle
-0.15,-0.76,1.52,-6.29,55.6,-115.48,2.0,circle
-0.15,-0.78,1.55,-0.49,52.8,-105.35,2.0,circle
-0.16,-0.7,1.62,8.61,48.95,-92.59,2.0,circle
-0.2,-0.71,1.65,19.29,51.15,-84.47,2.0,circle
-0.26,-0.69,1.54,27.22,56.46,-76.35,2.0,circle
-0.3,-0.71,1.61,32.29,53.47,-68.6,2.0,circle
-0.35,-0.7,1.87,31.25,50.9,-61.83,2.0,circle
-0.39,-0.7,1.85,27.59,72.33,-57.01,2.0,circle
-0.4,-0.81,1.68,22.4,98.51,-55.91,2.0,circle
-0.43,-0.86,1.6,17.88,110.41,-52.06,2.0,circle
-0.45,-1.03,1.74,14.77,114.99,-43.95,2.0,circle
-0.47,-0.89,1.52,10.07,136.41,-27.65,2.0,circle
-0.43,-0.99,0.98,8.24,157.35,-20.14,2.0,circle
-0.42,-0.92,1.05,13.98,127.81,-8.12,2.0,circle
-0.35,-0.96,1.14,18.98,105.1,4.33,2.0,circle
-0.3,-0.75,1.26,22.64,104.13,18.13,2.0,circle
-0.31,-0.81,0.84,23.8,127.01,16.54,2.0,circle
-0.31,-0.93,0.74,23.74,122.13,15.26,2.0,circle
-0.29,-0.95,0.88,23.38,104.37,28.14,2.0,circle
-0.29,-0.81,0.9,20.45,104.49,47.24,2.0,circle
-0.29,-0.64,0.6,18.37,116.09,55.79,2.0,circle
-0.28,-0.72,0.64,22.34,107.3,48.4,2.0,circle
-0.29,-0.8,0.76,21.48,94.42,47.18,2.0,circle
-0.3,-0.68,0.59,18.62,99.91,62.13,2.0,circle
-0.29,-0.62,0.5,16.3,98.21,71.66,2.0,circle
-0.27,-0.64,0.54,14.04,89.84,74.4,2.0,circle
-0.31,-0.56,0.51,12.88,86.0,82.89,2.0,circle
-0.28,-0.51,0.44,11.66,84.96,90.52,2.0,circle
-0.31,-0.46,0.39,11.17,80.44,96.19,2.0,circle
-0.29,-0.42,0.36,10.8,74.77,100.46,2.0,circle
-0.28,-0.36,0.36,9.16,67.99,104.49,2.0,circle
-0.26,-0.3,0.34,5.25,63.66,108.4,2.0,circle
-0.26,-0.26,0.29,0.92,60.42,110.53,2.0,circle
-0.24,-0.21,0.28,-2.01,54.75,112.79,2.0,circle
-0.22,-0.13,0.29,-2.26,47.61,116.46,2.0,circle
-0.19,-0.05,0.27,-1.89,42.54,118.71,2.0,circle
-0.18,-0.01,0.24,-1.83,38.02,118.23,2.0,circle
-0.17,0.01,0.24,-1.89,31.74,116.7,2.0,circle
-0.16,0.05,0.24,-2.32,26.43,116.46,2.0,circle
-0.15,0.08,0.19,-2.81,21.85,115.6,2.0,circle
-0.15,0.1,0.16,-3.54,15.26,114.5,2.0,circle
-0.14,0.16,0.19,-2.75,5.49,114.32,2.0,circle
-0.14,0.22,0.19,-1.04,-2.44,113.53,2.0,circle
-0.15,0.24,0.19,1.95,-9.7,110.96,2.0,circle
-0.16,0.24,0.2,5.8,-18.19,107.67,2.0,circle
-0.17,0.25,0.18,9.4,-26.06,105.29,2.0,circle
-0.18,0.26,0.19,10.8,-33.39,103.27,2.0,circle
-0.2,0.29,0.2,11.84,-41.32,101.26,2.0,circle
-0.21,0.23,0.19,12.82,-48.46,98.21,2.0,circle
-0.21,0.3,0.27,13.85,-54.99,97.53,2.0,circle
-0.22,0.24,0.13,13.0,-53.83,92.04,2.0,circle
-0.22,0.18,0.14,10.99,-66.28,89.84,2.0,circle
-0.21,0.32,0.31,9.7,-84.78,94.91,2.0,circle
-0.19,0.47,0.44,8.97,-93.69,93.87,2.0,circle
-0.17,0.52,0.52,7.2,-95.09,85.21,2.0,circle
-0.16,0.57,0.57,2.81,-93.87,77.39,2.0,circle
-0.15,0.68,0.63,-0.06,-94.67,71.04,2.0,circle
-0.12,0.76,0.7,-0.79,-97.78,63.42,2.0,circle
-0.09,0.81,0.74,-1.59,-100.83,53.16,2.0,circle
-0.1,0.97,0.7,-3.42,-103.33,45.35,2.0,circle
-0.09,0.57,1.24,-4.15,-112.92,33.51,2.0,circle
-0.14,0.99,1.19,-13.31,-103.7,48.22,2.0,circle
-0.08,1.29,0.97,-1.95,-89.84,48.22,2.0,circle
-0.04,1.45,1.16,11.23,-111.33,8.48,2.0,circle
-0.22,0.33,1.2,14.22,-131.65,-25.7,2.0,circle
-0.1,1.2,1.85,18.49,-159.97,16.97,2.0,circle
-0.07,1.61,1.64,36.56,-116.64,9.09,2.0,circle
-0.12,0.87,1.35,45.35,-91.0,-59.88,2.0,circle
-0.15,0.54,1.62,42.42,-103.52,-79.28,2.0,circle
-0.11,0.93,1.73,39.67,-98.39,-52.25,2.0,circle
-0.12,0.87,1.6,36.62,-81.67,-64.82,2.0,circle
-0.14,0.61,1.59,34.18,-76.05,-90.76,2.0,circle
-0.14,0.59,1.62,31.68,-74.34,-93.02,2.0,circle
-0.12,0.66,1.6,29.48,-67.87,-91.06,2.0,circle
-0.13,0.61,1.53,27.65,-61.71,-98.94,2.0,circle
-0.13,0.56,1.52,26.43,-60.97,-106.38,2.0,circle
-0.11,0.55,1.56,24.35,-61.77,-109.68,2.0,circle
-0.11,0.53,1.51,23.5,-57.8,-111.21,2.0,circle
-0.1,0.5,1.46,21.36,-54.99,-112.24,2.0,circle
-0.04,0.51,1.42,20.63,-55.42,-112.92,2.0,circle
-0.04,0.58,1.45,21.12,-54.69,-116.15,2.0,circle
-0.07,0.45,1.48,19.23,-49.26,-130.49,2.0,circle
-0.09,0.31,1.45,21.24,-40.53,-141.91,2.0,circle
-0.1,0.21,1.44,21.91,-35.22,-147.22,2.0,circle
-0.12,0.1,1.47,21.67,-31.62,-148.8,2.0,circle
-0.12,-0.0,1.5,21.85,-27.22,-148.5,2.0,circle
-0.13,-0.04,1.53,23.38,-22.58,-145.14,2.0,circle
-0.14,-0.1,1.6,26.73,-19.1,-143.19,2.0,circle
-0.15,-0.21,1.62,30.58,-14.16,-144.59,2.0,circle
-0.16,-0.34,1.63,32.71,-8.3,-144.71,2.0,circle
-0.15,-0.45,1.67,30.82,-3.78,-141.91,2.0,circle
-0.16,-0.52,1.72,24.41,3.11,-137.27,2.0,circle
-0.18,-0.63,1.72,15.69,14.83,-133.18,2.0,circle
-0.18,-0.71,1.71,8.0,25.27,-126.59,2.0,circle
-0.19,-0.68,1.69,1.28,34.97,-117.0,2.0,circle
-0.21,-0.76,1.58,-3.85,42.3,-110.05,2.0,circle
-0.21,-0.76,1.81,-8.79,36.99,-100.65,2.0,circle
-0.23,-0.74,1.9,-14.1,48.22,-92.04,2.0,circle
-0.24,-0.78,1.8,-19.29,72.63,-87.22,2.0,circle
-0.21,-0.78,1.55,-21.55,91.19,-80.75,2.0,circle
-0.27,-0.78,1.98,-21.18,96.8,-70.86,2.0,circle
-0.25,-0.64,1.57,-16.91,126.65,-60.18,2.0,circle
-0.31,-0.85,1.12,-10.86,137.02,-64.21,2.0,circle
-0.29,-0.92,1.27,-3.54,100.1,-52.98,2.0,circle
-0.29,-0.77,1.65,4.21,71.59,-31.86,2.0,circle
-0.29,-0.71,1.63,7.45,83.07,-21.18,2.0,circle
-0.32,-0.78,1.34,9.95,105.83,-20.69,2.0,circle
-0.33,-0.79,1.24,13.31,104.43,-14.89,2.0,circle
-0.34,-0.8,1.32,14.89,93.02,-6.1,2.0,circle
-0.29,-0.73,1.36,15.87,94.24,2.38,2.0,circle
-0.31,-0.8,1.21,12.57,111.39,5.68,2.0,circle
-0.29,-0.8,1.03,8.61,121.95,15.99,2.0,circle
-0.28,-0.73,1.01,5.49,122.5,28.32,2.0,circle
-0.27,-0.67,0.96,5.43,124.08,36.07,2.0,circle
-0.26,-0.68,0.85,6.1,127.99,39.79,2.0,circle
-0.26,-0.66,0.8,7.2,127.69,47.0,2.0,circle
-0.25,-0.63,0.71,9.22,126.16,54.81,2.0,circle
-0.27,-0.52,0.53,11.9,122.13,60.67,2.0,circle
-0.24,-0.55,0.5,18.98,106.14,56.7,2.0,circle
-0.25,-0.68,0.75,21.48,86.06,53.53,2.0,circle
-0.25,-0.57,0.58,18.8,93.75,69.15,2.0,circle
-0.25,-0.48,0.44,17.76,95.76,80.93,2.0,circle
-0.24,-0.52,0.46,16.36,86.18,81.79,2.0,circle
-0.24,-0.49,0.47,13.31,79.28,86.67,2.0,circle
-0.24,-0.44,0.41,10.99,77.64,92.96,2.0,circle
-0.24,-0.45,0.36,8.73,74.58,95.95,2.0,circle
-0.24,-0.48,0.33,8.3,69.4,99.85,2.0,circle
-0.26,-0.45,0.28,6.16,65.06,107.91,2.0,circle
-0.23,-0.41,0.28,6.35,56.76,115.54,2.0,circle
-0.22,-0.35,0.31,4.21,49.8,124.21,2.0,circle
-0.21,-0.31,0.31,-0.55,46.57,131.04,2.0,circle
-0.2,-0.24,0.31,-6.71,44.07,138.79,2.0,circle
-0.18,-0.14,0.29,-12.7,43.15,145.51,2.0,circle
-0.19,0.0,0.29,-19.96,42.11,150.21,2.0,circle
-0.19,0.13,0.27,-23.5,40.04,152.95,2.0,circle
-0.17,0.26,0.22,-21.42,37.17,153.69,2.0,circle
-0.18,0.33,0.16,-16.42,30.82,149.54,2.0,circle
-0.17,0.35,0.12,-8.18,19.78,143.19,2.0,circle
-0.13,0.41,0.1,2.62,4.64,136.9,2.0,circle
-0.13,0.44,0.13,12.63,-9.77,129.7,2.0,circle
-0.16,0.36,0.16,17.76,-19.53,118.65,2.0,circle
-0.17,0.27,0.14,24.29,-26.0,108.89,2.0,circle
-0.2,0.21,0.11,26.31,-31.74,104.19,2.0,circle
-0.22,0.17,0.07,26.25,-38.15,101.81,2.0,circle
-0.25,0.16,0.1,26.31,-46.69,99.55,2.0,circle
-0.29,0.02,0.07,25.63,-54.99,97.84,2.0,circle
-0.29,0.17,0.22,26.06,-65.0,103.82,2.0,circle
-0.31,0.2,0.14,27.53,-65.92,102.48,2.0,circle
-0.34,0.16,0.2,26.0,-80.75,100.95,2.0,circle
-0.34,0.42,0.4,27.59,-101.93,112.12,2.0,circle
-0.31,0.69,0.57,30.52,-112.61,113.95,2.0,circle
-0.29,0.76,0.68,31.31,-113.16,99.67,2.0,circle
-0.29,0.75,0.77,31.56,-109.86,82.7,2.0,circle
-0.29,0.72,0.77,32.9,-108.34,71.78,2.0,circle
-0.28,1.05,0.79,35.22,-109.5,64.09,2.0,circle
-0.22,0.51,1.33,29.97,-116.09,45.59,2.0,circle
-0.25,1.07,1.21,22.28,-102.72,67.75,2.0,circle
-0.19,1.27,1.06,31.25,-95.7,60.24,2.0,circle
-0.18,1.05,0.86,39.25,-110.9,13.92,2.0,circle
-0.29,0.6,1.54,32.71,-147.71,-4.82,2.0,circle
-0.17,1.27,2.02,45.04,-155.15,30.33,2.0,circle
-0.16,1.27,1.72,52.12,-103.33,4.46,2.0,circle
-0.2,0.9,1.44,54.63,-76.9,-36.25,2.0,circle
-0.28,0.63,1.36,52.06,-89.36,-34.24,2.0,circle
-0.23,1.3,1.84,60.55,-122.38,-4.39,2.0,circle
-0.15,1.09,2.12,66.41,-116.39,-32.35,2.0,circle
-0.15,0.83,1.91,57.43,-75.07,-64.45,2.0,circle
-0.13,0.87,1.58,50.23,-43.15,-69.03,2.0,circle
-0.1,0.93,1.59,45.41,-39.37,-77.21,2.0,circle
-0.05,0.89,1.58,42.18,-37.84,-95.09,2.0,circle
-0.01,0.87,1.49,39.06,-31.8,-109.99,2.0,circle
-0.01,0.8,1.42,35.34,-28.81,-121.22,2.0,circle
-0.0,0.73,1.36,33.26,-31.92,-130.55,2.0,circle
0.0,0.55,1.32,31.68,-37.11,-135.19,2.0,circle
-0.0,0.56,1.38,29.42,-45.78,-126.71,2.0,circle
-0.0,0.66,1.38,31.74,-48.4,-118.77,2.0,circle
-0.04,0.61,1.42,36.38,-49.13,-124.15,2.0,circle
-0.04,0.56,1.47,39.67,-47.42,-132.14,2.0,circle
-0.06,0.49,1.49,41.5,-40.22,-140.99,2.0,circle
-0.05,0.36,1.46,43.64,-32.9,-151.98,2.0,circle
-0.04,0.22,1.44,43.88,-25.82,-159.91,2.0,circle
-0.05,0.13,1.43,37.84,-18.43,-161.44,2.0,circle
-0.04,0.08,1.48,31.43,-13.55,-162.9,2.0,circle
-0.06,-0.06,1.49,20.94,-4.21,-169.56,2.0,circle
-0.07,-0.14,1.5,8.42,5.25,-168.88,2.0,circle
-0.1,-0.21,1.54,-0.85,12.88,-165.83,2.0,circle
-0.13,-0.36,1.57,-5.62,20.32,-165.34,2.0,circle
-0.15,-0.45,1.61,-6.47,26.49,-160.16,2.0,circle
-0.17,-0.53,1.64,-4.33,31.86,-153.93,2.0,circle
-0.2,-0.64,1.64,-0.55,36.38,-148.56,2.0,circle
-0.21,-0.8,1.67,2.08,39.79,-141.85,2.0,circle
-0.22,-0.81,1.62,4.33,44.74,-129.33,2.0,circle
-0.22,-0.92,1.53,4.39,46.69,-117.8,2.0,circle
-0.21,-0.95,1.76,-0.18,39.98,-102.72,2.0,circle
-0.21,-0.9,1.78,-6.35,53.89,-87.52,2.0,circle
-0.25,-0.92,1.69,-11.66,74.58,-78.12,2.0,circle
-0.25,-0.97,1.61,-15.99,85.33,-69.82,2.0,circle
-0.21,-0.76,1.93,-17.64,92.04,-56.4,2.0,circle
-0.25,-0.8,1.37,-14.59,126.77,-54.08,2.0,circle
-0.24,-0.97,1.15,-11.54,119.32,-54.99,2.0,circle
-0.22,-0.89,1.38,-7.14,85.82,-37.9,2.0,circle
-0.22,-0.74,1.68,-3.11,73.24,-20.32,2.0,circle
-0.24,-0.79,1.45,-0.49,95.64,-16.85,2.0,circle
-0.26,-0.88,1.2,1.95,109.31,-14.4,2.0,circle
-0.27,-0.81,1.26,5.37,98.45,-4.21,2.0,circle
-0.26,-0.8,1.33,7.02,90.39,5.07,2.0,circle
-0.23,-0.66,1.32,9.09,96.8,14.47,2.0,circle
-0.26,-0.69,1.19,8.12,112.37,16.72,2.0,circle
-0.27,-0.71,1.03,7.57,120.85,23.44,2.0,circle
-0.27,-0.68,1.02,8.67,119.51,31.43,2.0,circle
-0.27,-0.67,0.96,11.05,120.12,38.82,2.0,circle
-0.26,-0.66,0.88,14.34,121.28,45.72,2.0,circle
-0.28,-0.58,0.76,17.76,120.36,53.53,2.0,circle
-0.26,-0.5,0.54,24.84,113.16,53.22,2.0,circle
-0.27,-0.71,0.81,29.66,92.22,43.58,2.0,circle
-0.27,-0.63,0.71,28.32,95.89,56.52,2.0,circle
-0.28,-0.51,0.5,28.32,102.11,71.66,2.0,circle
-0.28,-0.59,0.44,28.2,95.4,73.06,2.0,circle
-0.28,-0.58,0.46,27.77,85.69,77.7,2.0,circle
-0.28,-0.5,0.42,26.25,80.2,87.59,2.0,circle
-0.27,-0.49,0.35,22.95,77.64,92.29,2.0,circle
-0.29,-0.49,0.33,20.75,71.35,95.7,2.0,circle
-0.28,-0.46,0.32,18.49,64.82,102.36,2.0,circle
-0.28,-0.39,0.31,15.63,59.39,110.6,2.0,circle
-0.28,-0.3,0.29,13.0,54.5,116.76,2.0,circle
-0.27,-0.21,0.27,11.11,49.32,121.03,2.0,circle
-0.26,-0.17,0.27,10.44,43.09,122.74,2.0,circle
-0.25,-0.15,0.25,10.19,36.99,123.6,2.0,circle
-0.24,-0.12,0.19,10.5,32.59,124.82,2.0,circle
-0.23,-0.12,0.18,10.38,25.45,126.04,2.0,circle
-0.21,-0.11,0.2,9.7,16.91,127.5,2.0,circle
-0.21,-0.03,0.18,7.32,11.66,131.1,2.0,circle
-0.21,0.07,0.15,4.94,6.29,134.4,2.0,circle
-0.2,0.14,0.16,3.91,-1.22,134.64,2.0,circle
-0.18,0.21,0.18,5.8,-10.62,133.73,2.0,circle
-0.16,0.28,0.13,7.26,-17.27,132.32,2.0,circle
-0.17,0.27,0.07,7.69,-23.25,127.56,2.0,circle
-0.17,0.25,0.05,10.13,-33.81,123.47,2.0,circle
-0.18,0.25,0.08,13.85,-46.63,122.38,2.0,circle
-0.18,0.34,0.16,16.85,-58.17,123.54,2.0,circle
-0.2,0.35,0.18,19.04,-66.47,122.92,2.0,circle
-0.17,0.52,0.37,20.02,-74.16,122.92,2.0,circle
-0.17,0.59,0.23,21.12,-68.6,115.11,2.0,circle
-0.19,0.57,0.23,20.26,-77.82,104.86,2.0,circle
-0.17,0.77,0.4,20.87,-95.52,105.41,2.0,circle
-0.16,0.89,0.54,22.16,-103.58,98.21,2.0,circle
-0.15,0.89,0.64,23.56,-104.49,81.91,2.0,circle
-0.14,0.92,0.7,24.05,-101.68,69.46,2.0,circle
-0.14,1.01,0.75,23.25,-100.04,58.84,2.0,circle
-0.12,1.07,0.81,23.07,-102.6,46.08,2.0,circle
-0.14,1.3,0.8,23.62,-104.55,33.02,2.0,circle
-0.13,0.73,1.44,20.45,-108.15,11.66,2.0,circle
-0.22,1.18,1.15,13.92,-87.04,23.68,2.0,circle
-0.2,1.2,0.99,32.59,-83.19,10.74,2.0,circle
-0.22,1.12,1.17,48.1,-107.18,-26.92,2.0,circle
-0.39,0.1,1.4,51.7,-127.69,-42.66,2.0,circle
-0.24,1.08,2.06,51.51,-150.02,10.99,2.0,circle
-0.23,1.29,1.81,59.14,-102.42,-2.87,2.0,circle
-0.27,0.63,1.52,56.64,-74.4,-61.34,2.0,circle
-0.21,0.5,1.73,46.45,-83.19,-65.25,2.0,circle
-0.15,0.88,1.73,37.11,-74.16,-38.7,2.0,circle
-0.11,0.81,1.48,33.08,-55.11,-52.55,2.0,circle
-0.11,0.6,1.45,34.24,-55.97,-75.5,2.0,circle
-0.06,0.61,1.45,35.64,-60.55,-76.66,2.0,circle
-0.03,0.59,1.43,35.4,-58.29,-75.68,2.0,circle
-0.02,0.61,1.41,37.11,-56.76,-78.61,2.0,circle
-0.01,0.65,1.39,42.3,-57.43,-82.4,2.0,circle
0.01,0.66,1.38,47.49,-60.3,-89.84,2.0,circle
0.03,0.62,1.39,49.38,-62.87,-97.78,2.0,circle
0.04,0.55,1.4,46.81,-64.15,-103.21,2.0,circle
0.05,0.56,1.43,42.85,-62.74,-107.06,2.0,circle
0.04,0.53,1.43,39.12,-57.92,-116.58,2.0,circle
0.03,0.46,1.44,35.83,-53.16,-128.54,2.0,circle
0.02,0.34,1.46,33.08,-49.01,-137.39,2.0,circle
0.03,0.32,1.45,34.79,-44.92,-142.33,2.0,circle
0.02,0.13,1.41,34.42,-35.89,-154.11,2.0,circle
0.0,-0.05,1.42,29.42,-30.4,-158.33,2.0,circle
0.02,-0.08,1.5,20.39,-25.63,-152.04,2.0,circle
0.01,-0.09,1.53,9.03,-14.4,-148.13,2.0,circle
-0.02,-0.17,1.51,-3.05,-0.92,-151.43,2.0,circle
-0.05,-0.27,1.58,-11.66,6.53,-155.33,2.0,circle
-0.07,-0.37,1.7,-16.78,10.07,-157.53,2.0,circle
